setting_id,topology,dimension,overlap_ratio,overlap_ratio_target,seed,operator,rounds,longitudinal_conflict_reduction_ratio,mean_conflict_before,mean_regenerated_conflict_next,proposal_consensus_collapse_ratio_mean,conflict_oscillation,conflict_persistence_over_rounds,consensus_instability_over_rounds,objective_improvement_per_fe,FE_total,FE_commit_evaluation,FE_analysis_only,FE_coordination_extra,cross_baseline_evaluations_shared
m017_ring_d500_o0.1,ring,500,0.1,0.1,0,WeightedConsensus,5,0.0,0.31513429218122163,0.3308532728968729,1.0,0.0,1.0564157790202586,0.05721174482188363,0.08119527808630335,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,0,ConflictDampening,5,0.0,0.34921845209716085,0.3759667970139638,1.0,0.0,1.0896620111674309,0.0341227623666853,0.2539715207153527,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,1,NoCoordination,5,0.0,0.3393010797796775,0.3393010797796775,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,1,AverageConsensus,5,0.0,0.38690332640882313,0.40427853506566475,1.0,0.0,1.0470761079696724,0.0331835702729783,0.23131440038277984,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,1,BestRewardSelection,5,0.0,0.34167269845081605,0.3451480491068854,1.0,0.6666666666666666,1.0103151206721648,0.1509954788887832,0.07340058481604665,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,1,WeightedConsensus,5,0.0,0.346994785396742,0.3517588494313684,1.0,0.0,1.013865202873209,0.05647334193901682,0.09908147650581013,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,1,ConflictDampening,5,0.0,0.38643810972820164,0.4037072672560762,1.0,0.0,1.0468040391119056,0.02882313651190306,0.23663321289493255,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,2,NoCoordination,5,0.0,0.2826086915222993,0.2826086915222993,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,2,AverageConsensus,5,0.0,0.3732254129250097,0.4022160382099579,1.0,0.0,1.0897962217547088,0.04068081850409478,0.2873291505327947,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,2,BestRewardSelection,5,0.0,0.3146718278380622,0.3228454980981185,1.0,0.3333333333333333,1.0282302874364313,0.0813091279659412,0.017721638866642832,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,2,WeightedConsensus,5,0.0,0.3233370156362959,0.33611072747927045,1.0,0.3333333333333333,1.0422735956494393,0.056510798419358875,0.07608828831421695,95,5,0,0,False
m017_ring_d500_o0.1,ring,500,0.1,0.1,2,ConflictDampening,5,0.0,0.371464678817371,0.4003629130122512,1.0,0.0,1.088961220567906,0.035660794461780186,0.29168011886603035,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,0,NoCoordination,5,0.0,0.24909408081596965,0.24909408081596965,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,0,AverageConsensus,5,0.0,0.3469339261334282,0.3785669667050412,1.0,0.0,1.1076775712561608,0.04209266791041221,0.5549741578879682,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,0,BestRewardSelection,5,0.0,0.32747663792056575,0.34878224556933374,1.0,0.3333333333333333,1.0797812513979987,0.16234286351832983,0.2110090840037015,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,0,WeightedConsensus,5,0.0,0.32583000599551953,0.34843910895596036,1.0,0.3333333333333333,1.081467051114122,0.08869177247060693,0.22532392016412478,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,0,ConflictDampening,5,0.0,0.345073009453882,0.3766653115664642,1.0,0.0,1.1074082287542015,0.03764626828973771,0.5593639437246525,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,1,NoCoordination,5,0.0,0.3619032962835301,0.3619032962835301,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,1,AverageConsensus,5,0.0,0.4411102605462624,0.46722651071793864,1.0,0.0,1.0648867950230223,0.03393089225259962,0.43436775605935757,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,1,BestRewardSelection,5,0.0,0.3677196611524354,0.3725184455460684,1.0,0.6666666666666666,1.0144702217253545,0.1566650244934336,0.11192170082314963,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,1,WeightedConsensus,5,0.0,0.3677038601819292,0.3714657342186279,1.0,0.3333333333333333,1.01066767700212,0.07724499839759703,0.17737888439114913,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,1,ConflictDampening,5,0.0,0.438326820416624,0.464093236213213,1.0,0.0,1.0639090117688434,0.028477484403514008,0.44670878872124387,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,2,NoCoordination,5,0.0,0.2882756857980469,0.2882756857980469,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,2,AverageConsensus,5,0.0,0.40191066958642957,0.43779982370216775,1.0,0.0,1.1064505306682886,0.03941696907509735,0.5398378147900997,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,2,BestRewardSelection,5,0.0,0.32804464073409056,0.3411395468018938,1.0,1.0,1.0441148447656656,0.19214324300657531,0.2888427893323211,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,2,WeightedConsensus,5,0.0,0.3305424819585925,0.3426071300983592,1.0,0.6666666666666666,1.0406869925067765,0.0930905445095693,0.2527308909409355,95,5,0,0,False
m018_ring_d500_o0.2,ring,500,0.2,0.2,2,ConflictDampening,5,0.0,0.39747145443176907,0.43304797714677223,1.0,0.0,1.1048604302034464,0.033766202032728045,0.5491399734774458,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,0,NoCoordination,5,0.0,0.24949279629102913,0.24949279629102913,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,0,AverageConsensus,5,0.0,0.3551551552128696,0.38785200233170325,1.0,0.3333333333333333,1.1115751571274806,0.04164321351261395,0.8238612166095937,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,0,BestRewardSelection,5,0.0,0.34801464062942,0.37055902958133186,1.0,0.3333333333333333,1.08564574483201,0.20294202559637195,0.5156061383811029,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,0,WeightedConsensus,5,0.0,0.3362310657078668,0.3622630691805954,1.0,0.3333333333333333,1.0915982254388863,0.15877358487281934,0.6088536405623802,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,0,ConflictDampening,5,0.0,0.3538679891291039,0.3868862962601823,1.0,0.0,1.1119773726083224,0.03679934398588651,0.8275931164529543,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,1,NoCoordination,5,0.0,0.28487868487685736,0.28487868487685736,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,1,AverageConsensus,5,0.0,0.38600390277432056,0.420034622480273,1.0,0.0,1.1014539031348605,0.03516449009980671,0.6940678838925518,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,1,BestRewardSelection,5,0.0,0.3552966739355742,0.3789912188236801,1.0,0.3333333333333333,1.073806139254695,0.2336096081863543,0.4815466065423035,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,1,WeightedConsensus,5,0.0,0.3414406062294177,0.3609078805073373,1.0,0.0,1.061521488758164,0.12764088201840867,0.5058934945775244,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,1,ConflictDampening,5,0.0,0.3810762784203544,0.41428394411283326,1.0,0.0,1.0990051041309565,0.030444332275985423,0.7006995874764977,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,2,NoCoordination,5,0.0,0.29752075708628933,0.29752075708628933,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,2,AverageConsensus,5,0.0,0.3921219239475321,0.4231836493816735,1.0,0.0,1.0902932916248107,0.03991838919732296,0.8303634306738454,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,2,BestRewardSelection,5,0.0,0.34978405651932604,0.3698923326116595,1.0,0.3333333333333333,1.0639088697264645,0.2537918084927163,0.7219505940973954,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,2,WeightedConsensus,5,0.0,0.3336338751289834,0.3457714053242745,1.0,0.3333333333333333,1.0392476082460556,0.1339589724821952,0.7271798533954918,95,5,0,0,False
m019_ring_d500_o0.3,ring,500,0.3,0.3,2,ConflictDampening,5,0.0,0.38840227476016265,0.41938061621196515,1.0,0.0,1.0896692467009934,0.034750985986073374,0.8451298525592923,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,0,NoCoordination,5,0.0,0.2471041185066917,0.2471041185066917,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,0,AverageConsensus,5,0.0,0.3399532227631313,0.36823841927914186,1.0,0.0,1.0997791725643615,0.03906819148949093,0.25180102367807417,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,0,BestRewardSelection,5,0.0,0.2850156696060843,0.29407858126166564,1.0,0.3333333333333333,1.0361451179308097,0.04927308157586165,0.0,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,0,WeightedConsensus,5,0.0,0.29226035232891867,0.30572738120565635,1.0,0.6666666666666666,1.0514783488554609,0.05355705790470594,0.024508483504728486,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,0,ConflictDampening,5,0.0,0.3395329209190452,0.36772221144088113,1.0,0.0,1.099449674628135,0.034024047679929274,0.2528802794739405,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,1,NoCoordination,5,0.0,0.3209464327387242,0.3209464327387242,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,1,AverageConsensus,5,0.0,0.3638519948647521,0.37944765573368144,1.0,0.0,1.0448695860100974,0.0331835702729783,0.23131440038278134,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,1,BestRewardSelection,5,0.0,0.3362003708426427,0.3398678391334802,1.0,0.6666666666666666,1.011434116766057,0.07621960701349687,0.0,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,1,WeightedConsensus,5,0.0,0.3405824999965493,0.34750999093840756,1.0,0.6666666666666666,1.0208599726665954,0.058959411735652646,0.04387311642079046,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,1,ConflictDampening,5,0.0,0.3623797173620922,0.3779552553274932,1.0,0.0,1.0447044780119659,0.029484447754904993,0.23542060925823038,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,2,NoCoordination,5,0.0,0.24561391202500388,0.24561391202500388,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,2,AverageConsensus,5,0.0,0.33250237584609443,0.3600272666531571,1.0,0.3333333333333333,1.0973387950726625,0.04068081850409478,0.2873291505327939,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,2,BestRewardSelection,5,0.0,0.29643974873550566,0.312838179295272,1.0,0.6666666666666666,1.060945995854599,0.10319559303177614,0.06438336199800694,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,2,WeightedConsensus,5,0.0,0.3015439064128807,0.31774176847197133,1.0,0.3333333333333333,1.0610822653208138,0.06431120113543703,0.08179640036552739,95,5,0,0,False
m020_ring_d1000_o0.05,ring,1000,0.05,0.05,2,ConflictDampening,5,0.0,0.33248107805453564,0.3600069688471118,1.0,0.0,1.0973356840252704,0.036135422427374754,0.2887662122870722,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,0,NoCoordination,5,0.0,0.2750785819755135,0.2750785819755135,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,0,AverageConsensus,5,0.0,0.3792078742703576,0.4122529963039491,1.0,0.0,1.102841001035485,0.04209266791041221,0.5549741578879698,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,0,BestRewardSelection,5,0.0,0.31827995150355537,0.32705803853594034,1.0,0.3333333333333333,1.0329732675552725,0.08267531624229651,0.07333148861150257,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,0,WeightedConsensus,5,0.0,0.3222767106821013,0.3340924743063263,1.0,0.6666666666666666,1.0428304193419522,0.05851492533659517,0.11607134913145806,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,0,ConflictDampening,5,0.0,0.3776421218632316,0.41053469844377977,1.0,0.0,1.1023589054537002,0.03682852166523987,0.5632243418730765,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,1,NoCoordination,5,0.0,0.2882028116324821,0.2882028116324821,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,1,AverageConsensus,5,0.0,0.34722236656113525,0.3666342956499238,1.0,0.0,1.060964949235436,0.03393089225259962,0.43436775605935685,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,1,BestRewardSelection,5,0.0,0.32235506526630264,0.33220834486451756,1.0,0.3333333333333333,1.0327605989831714,0.10899697389982527,0.030235412879953197,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,1,WeightedConsensus,5,0.0,0.3295477101540586,0.3439182440015948,1.0,0.0,1.046310537616034,0.06224171562096095,0.06958414933642655,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,1,ConflictDampening,5,0.0,0.3469783164093497,0.36634626284566374,1.0,0.0,1.060818120963059,0.02967109205558117,0.43993324301040926,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,2,NoCoordination,5,0.0,0.27639135690158695,0.27639135690158695,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,2,AverageConsensus,5,0.0,0.3605465278777407,0.3853066262058474,1.0,0.3333333333333333,1.0805455730203413,0.03941696907509735,0.5398378147900997,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,2,BestRewardSelection,5,0.0,0.32344576380770235,0.3356633954611698,1.0,1.0,1.043131171207378,0.16525322135884685,0.1719534480171295,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,2,WeightedConsensus,5,0.0,0.32229218028924794,0.33433557261534397,1.0,1.0,1.0426698466443403,0.0933585245831457,0.1703844647748419,95,5,0,0,False
m021_ring_d1000_o0.1,ring,1000,0.1,0.1,2,ConflictDampening,5,0.0,0.3596098939442907,0.38456703762846883,1.0,0.3333333333333333,1.0807223345542958,0.0342158918287061,0.5476447008986246,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,0,NoCoordination,5,0.0,0.25353724788617227,0.25353724788617227,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,0,AverageConsensus,5,0.0,0.3568955607489484,0.39037798316065264,1.0,0.0,1.1112534588931444,0.04131709846825592,1.0983947295103267,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,0,BestRewardSelection,5,0.0,0.29944833366393303,0.3148649607327158,1.0,0.3333333333333333,1.0554680478671985,0.1625759265714854,0.5119465041404127,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,0,WeightedConsensus,5,0.0,0.2998625742437546,0.3158339071565457,1.0,0.0,1.0571105668842409,0.09824486286917208,0.4633720202014585,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,0,ConflictDampening,5,0.0,0.35487888035362036,0.38807178962396977,1.0,0.0,1.1101284734029107,0.03665962913049842,1.1056656869657486,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,1,NoCoordination,5,0.0,0.27001929367679833,0.27001929367679833,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,1,AverageConsensus,5,0.0,0.36162563763736283,0.3905384359213665,1.0,0.0,1.0934554171670052,0.03731649619110516,1.0247461186119005,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,1,BestRewardSelection,5,0.0,0.30781480749768014,0.31896219264723075,1.0,0.6666666666666666,1.0396141065798477,0.10775488506747948,0.2062742025130014,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,1,WeightedConsensus,5,0.0,0.308730918221727,0.32070107287569016,1.0,0.6666666666666666,1.0419579448488396,0.07504344794547699,0.262105634098333,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,1,ConflictDampening,5,0.0,0.3594326398006761,0.38812283296825045,1.0,0.0,1.0925242786377363,0.03246068110831845,1.0330594557333266,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,2,NoCoordination,5,0.0,0.27042289952237825,0.27042289952237825,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,2,AverageConsensus,5,0.0,0.35952306752136415,0.38653180604213794,1.0,0.3333333333333333,1.0883561737694,0.040214479997567006,1.103814489829779,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,2,BestRewardSelection,5,0.0,0.3109415423405683,0.3363320136168797,1.0,0.0,1.0814045793047935,0.2728378026181857,0.9917297229194236,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,2,WeightedConsensus,5,0.0,0.3109163947507667,0.3305579085628249,1.0,0.0,1.0648089331119412,0.19775173817738043,0.9178011932651785,95,5,0,0,False
m022_ring_d1000_o0.2,ring,1000,0.2,0.2,2,ConflictDampening,5,0.0,0.3577616879538523,0.3849786706562323,1.0,0.3333333333333333,1.0884836438353982,0.03522117188942287,1.1186374585377308,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,0,NoCoordination,5,0.0,0.25904043543660776,0.25904043543660776,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,0,AverageConsensus,5,0.0,0.3653279372546002,0.40020739837011315,1.0,0.0,1.112705320377637,0.043027785886460494,1.8570427234414748,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,0,BestRewardSelection,5,0.0,0.3482549827141973,0.379555815100036,1.0,0.3333333333333333,1.108128720978233,0.27696108032408445,1.7241826634411552,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,0,WeightedConsensus,5,0.0,0.3418675538634461,0.3780860108875381,1.0,0.0,1.117860859963228,0.2502178060218793,1.8252388429120572,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,0,ConflictDampening,5,0.0,0.3623100256191131,0.3969189072406407,1.0,0.0,1.1115078684557642,0.03809483440204918,1.8721337477219815,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,1,NoCoordination,5,0.0,0.2766678733140688,0.2766678733140688,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,1,AverageConsensus,5,0.0,0.3462031038082518,0.3685981440856074,1.0,0.0,1.0722385264259902,0.0370074006412667,1.539329242304011,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,1,BestRewardSelection,5,0.0,0.35861070410695267,0.38476370650467473,1.0,0.3333333333333333,1.0832328698039826,0.2936425657640197,1.5860559667501317,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,1,WeightedConsensus,5,0.0,0.3519310049311141,0.3774362300132824,1.0,0.3333333333333333,1.0806220491490068,0.25591386673693395,1.5274825920013064,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,1,ConflictDampening,5,0.0,0.3443180780858804,0.3667701118004539,1.0,0.0,1.0721651562163648,0.032763331892791785,1.5535120543876142,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,2,NoCoordination,5,0.0,0.22186487293275273,0.22186487293275273,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,2,AverageConsensus,5,0.0,0.328860217619124,0.36654373733152523,1.0,0.0,1.1354935906826806,0.04281996749568443,1.855195321370273,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,2,BestRewardSelection,5,0.0,0.31856245801993804,0.35665428363104285,1.0,0.0,1.1360230912165155,0.25286578792784314,1.7614681962608851,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,2,WeightedConsensus,5,0.0,0.32647963594163676,0.3636978524505664,1.0,0.0,1.1337937560114892,0.2370126723116077,1.8790712852052363,95,5,0,0,False
m023_ring_d1000_o0.3,ring,1000,0.3,0.3,2,ConflictDampening,5,0.0,0.32602189993343805,0.3627656531216927,1.0,0.0,1.1327394149901386,0.03883489283392609,1.852763649955304,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,NoCoordination,5,0.0,0.4245218627181229,0.4245218627181229,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,AverageConsensus,5,0.0,0.4271949949925866,0.42810900949796393,1.0,0.0,1.0021449240613418,0.02099006964226515,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,BestRewardSelection,5,0.022913479134985412,0.4023686336366367,0.39314896834523116,1.0,0.0,0.9772906177466263,0.03114692004814899,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,WeightedConsensus,5,0.011473541249302823,0.41195481002069356,0.4072282295150724,1.0,0.0,0.9886228986705332,0.02198338780361869,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,ConflictDampening,5,0.0,0.4268508440209471,0.427706093615477,1.0,0.0,1.0020071062667255,0.017044588251229946,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,NoCoordination,5,0.0,0.2761339558544102,0.2761339558544102,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,AverageConsensus,5,0.0,0.3743928506652483,0.4023239828706944,1.0,0.3333333333333333,1.0909718383923313,0.04879068219200193,0.013459894845908968,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,BestRewardSelection,5,0.0,0.3094671781844517,0.3174552903179689,1.0,0.3333333333333333,1.030584581613475,0.09875717622839998,0.005329283581116179,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,WeightedConsensus,5,0.0,0.31485046683375423,0.32735559521265517,1.0,0.3333333333333333,1.045546199174662,0.04930230370225781,0.005760971504967478,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,ConflictDampening,5,0.0,0.37414633774781547,0.402168100848251,1.0,0.3333333333333333,1.0911089594411019,0.04275483538210858,0.014446741393902883,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,NoCoordination,5,0.0,0.2857692867549022,0.2857692867549022,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,AverageConsensus,5,0.0,0.35465707717229294,0.3875095737709118,1.0,0.0,1.1086601011581578,0.06513549020510659,0.05257587199015446,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,BestRewardSelection,5,0.0,0.3162803728053637,0.3263820360090371,1.0,1.0,1.0356729165849718,0.14930920393269959,0.029677281776737778,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,WeightedConsensus,5,0.0,0.3252730406403492,0.33811062760424676,1.0,0.3333333333333333,1.0454162525731874,0.07698173744778217,0.029972399861226545,95,5,0,0,False
m024_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,ConflictDampening,5,0.0,0.35439442080542793,0.3874942353701261,1.0,0.0,1.1095756867241806,0.0631433522200747,0.05322789687651502,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,NoCoordination,5,0.0,0.33549471651624374,0.33549471651624374,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,AverageConsensus,5,0.0,0.37278762918363967,0.3854438346042926,1.0,0.3333333333333333,1.0380830356053157,0.034245938140005816,0.015644299303831957,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,BestRewardSelection,5,0.0,0.3476491219081693,0.34904453805214153,1.0,0.6666666666666666,1.0045623230891674,0.0659129968123533,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,WeightedConsensus,5,0.0,0.36473509360548784,0.3742787493964228,1.0,0.6666666666666666,1.0277994476350778,0.0385337234136677,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,ConflictDampening,5,0.0,0.37267797781828593,0.38532415598936687,1.0,0.3333333333333333,1.03802611803763,0.03056056138820413,0.016983400487032292,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,NoCoordination,5,0.0,0.38199943749525145,0.38199943749525145,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,AverageConsensus,5,0.0,0.4414734727203853,0.4583587607545479,1.0,0.3333333333333333,1.0419723795130242,0.04023927580582905,0.013093949573664002,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,BestRewardSelection,5,0.0,0.398922784876097,0.4071208288572901,1.0,0.3333333333333333,1.0216079129814084,0.05926918747330386,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,WeightedConsensus,5,0.0,0.41094322719749876,0.4282541551758642,1.0,0.6666666666666666,1.0423894613322349,0.05611787260406713,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,ConflictDampening,5,0.0,0.44052687877119784,0.4574165602971698,1.0,0.0,1.041899130137982,0.03323675964835746,0.015996102497886966,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,NoCoordination,5,0.0,0.3820272118823572,0.3820272118823572,0.0,0.0,1.0,0.0,0.0,95,5,0,0,False
m025_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,AverageConsensus,5,0.0,0.4480965395373383,0.47410112589531117,1.0,0.3333333333333333,1.0642451440802725,0.04710347836362806,0.0633144173243795,95,5,0,0,False
